timestamp,consumption_kwh,temperature_c,humidity_pct
2022-01-06 23:00:00,325.3,8.51,59.9
2022-01-07 00:00:00,297.8,8.52,52.0
2022-01-07 01:00:00,284.49,9.44,64.8
2022-01-07 02:00:00,287.03,6.81,62.7
2022-01-07 03:00:00,285.47,7.32,63.4
2022-01-07 04:00:00,279.95,10.91,57.4
2022-01-07 05:00:00,277.93,11.54,58.0
2022-01-07 06:00:00,285.67,12.51,50.8
2022-01-07 07:00:00,298.41,13.69,61.7
2022-01-07 08:00:00,309.14,13.11,58.6
2022-01-07 09:00:00,312.61,15.31,59.6
2022-01-07 10:00:00,305.52,16.03,65.2
2022-01-07 11:00:00,289.88,14.92,53.7
2022-01-07 12:00:00,276.08,18.93,56.1
2022-01-07 13:00:00,269.7,16.71,58.4
2022-01-07 14:00:00,271.56,13.81,52.1
2022-01-07 15:00:00,281.68,15.94,55.8
2022-01-07 16:00:00,292.99,12.67,59.2
2022-01-07 17:00:00,309.2,14.35,55.1
2022-01-07 18:00:00,327.7,13.87,63.3
2022-01-07 19:00:00,341.25,9.86,49.2
2022-01-07 20:00:00,350.84,11.58,62.4
2022-01-07 21:00:00,346.89,9.92,60.0
2022-01-07 22:00:00,337.09,9.9,53.9
2022-01-07 23:00:00,305.04,11.11,52.1
2022-01-08 00:00:00,278.12,7.8,46.0
2022-01-08 01:00:00,257.66,7.17,52.4
2022-01-08 02:00:00,257.31,7.37,61.6
2022-01-08 03:00:00,253.01,8.11,56.1
2022-01-08 04:00:00,248.97,10.05,62.2
2022-01-08 05:00:00,248.32,11.64,53.3
2022-01-08 06:00:00,254.11,12.58,59.9
2022-01-08 07:00:00,265.75,14.44,52.8
2022-01-08 08:00:00,275.08,14.18,51.6
2022-01-08 09:00:00,280.0,17.17,55.9
2022-01-08 10:00:00,270.92,15.23,53.1
2022-01-08 11:00:00,258.37,20.11,48.7
2022-01-08 12:00:00,296.36,17.1,55.5
2022-01-08 13:00:00,292.4,14.74,56.9
2022-01-08 14:00:00,292.56,14.02,62.7
2022-01-08 15:00:00,248.9,15.72,61.1
2022-01-08 16:00:00,260.79,13.83,62.5
2022-01-08 17:00:00,278.5,14.27,60.0
2022-01-08 18:00:00,296.67,12.87,58.1
2022-01-08 19:00:00,314.48,11.02,50.3
2022-01-08 20:00:00,327.7,8.89,57.2
2022-01-08 21:00:00,328.64,7.06,59.4
2022-01-08 22:00:00,316.95,8.03,63.7
2022-01-08 23:00:00,288.35,9.59,59.8
2022-01-09 00:00:00,269.82,8.52,62.3
2022-01-09 01:00:00,254.43,6.47,50.9
2022-01-09 02:00:00,251.87,9.0,54.4
2022-01-09 03:00:00,248.07,9.95,58.2
2022-01-09 04:00:00,246.91,8.88,61.9
2022-01-09 05:00:00,250.25,11.4,55.3
2022-01-09 06:00:00,257.37,12.29,55.7
2022-01-09 07:00:00,268.42,11.52,59.5
2022-01-09 08:00:00,278.07,14.74,50.4
2022-01-09 09:00:00,277.73,15.87,64.1
2022-01-09 10:00:00,270.35,17.29,51.7
2022-01-09 11:00:00,259.48,17.65,46.5
2022-01-09 12:00:00,248.4,14.14,56.1
2022-01-09 13:00:00,241.05,14.66,64.6
2022-01-09 14:00:00,239.07,16.44,59.0
2022-01-09 15:00:00,245.42,15.8,59.8
2022-01-09 16:00:00,255.74,14.97,56.3
2022-01-09 17:00:00,272.93,19.02,55.3
2022-01-09 18:00:00,289.36,13.06,48.3
2022-01-09 19:00:00,306.41,12.87,44.8
2022-01-09 20:00:00,313.76,11.63,57.0
2022-01-09 21:00:00,317.02,10.35,62.6
2022-01-09 22:00:00,309.72,8.26,57.8
2022-01-09 23:00:00,300.11,9.48,59.2
2022-01-10 00:00:00,288.68,7.08,63.6
2022-01-10 01:00:00,284.83,8.02,57.4
2022-01-10 02:00:00,280.64,8.05,55.1
2022-01-10 03:00:00,273.13,9.54,51.6
2022-01-10 04:00:00,274.86,13.72,65.8
2022-01-10 05:00:00,275.58,8.41,58.4
2022-01-10 06:00:00,290.63,13.27,51.0
2022-01-10 07:00:00,298.35,10.86,49.9
2022-01-10 08:00:00,309.26,13.54,62.0
2022-01-10 09:00:00,309.2,16.7,50.5
2022-01-10 10:00:00,302.64,15.8,65.0
2022-01-10 11:00:00,290.75,14.49,41.9
2022-01-10 12:00:00,276.7,15.17,62.8
2022-01-10 13:00:00,268.79,17.13,58.2
2022-01-10 14:00:00,268.43,14.61,56.3
2022-01-10 15:00:00,277.15,15.4,54.9
2022-01-10 16:00:00,291.7,14.31,65.2
2022-01-10 17:00:00,306.26,12.3,59.3
2022-01-10 18:00:00,322.67,15.46,51.2
2022-01-10 19:00:00,341.52,12.16,47.1
2022-01-10 20:00:00,352.29,7.21,56.6
2022-01-10 21:00:00,355.57,9.69,55.7
2022-01-10 22:00:00,340.47,7.79,48.1
2022-01-10 23:00:00,319.99,9.66,55.5
2022-01-11 00:00:00,297.89,7.1,52.5
2022-01-11 01:00:00,281.31,8.25,55.4
2022-01-11 02:00:00,274.73,9.58,59.0
2022-01-11 03:00:00,275.11,10.76,62.9
2022-01-11 04:00:00,276.24,8.49,59.9
2022-01-11 05:00:00,281.46,10.75,51.8
2022-01-11 06:00:00,286.34,11.58,57.2
2022-01-11 07:00:00,294.45,12.34,55.7
2022-01-11 08:00:00,303.15,16.94,48.7
2022-01-11 09:00:00,306.96,15.72,57.4
2022-01-11 10:00:00,301.27,13.86,64.7
2022-01-11 11:00:00,286.36,17.53,55.6
2022-01-11 12:00:00,270.02,19.47,47.4
2022-01-11 13:00:00,265.66,17.7,55.5
2022-01-11 14:00:00,269.04,13.47,49.3
2022-01-11 15:00:00,276.58,14.39,59.7
2022-01-11 16:00:00,290.14,16.19,58.0
2022-01-11 17:00:00,305.96,12.26,54.5
2022-01-11 18:00:00,324.27,12.95,53.7
2022-01-11 19:00:00,339.71,12.41,54.3
2022-01-11 20:00:00,348.7,8.9,55.4
2022-01-11 21:00:00,357.84,9.37,51.5
2022-01-11 22:00:00,350.97,5.0,48.5
2022-01-11 23:00:00,328.19,6.89,61.1
2022-01-12 00:00:00,303.14,7.96,53.1
2022-01-12 01:00:00,279.07,6.6,55.9
2022-01-12 02:00:00,280.38,11.32,56.5
2022-01-12 03:00:00,275.65,7.36,56.7
2022-01-12 04:00:00,278.51,9.68,49.2
2022-01-12 05:00:00,274.24,11.5,46.7
2022-01-12 06:00:00,283.06,14.5,52.1
2022-01-12 07:00:00,292.75,11.22,57.0
2022-01-12 08:00:00,305.47,16.08,51.4
2022-01-12 09:00:00,306.98,15.18,53.3
2022-01-12 10:00:00,301.03,14.33,65.7
2022-01-12 11:00:00,287.41,16.89,45.8
2022-01-12 12:00:00,273.67,16.64,51.3
2022-01-12 13:00:00,266.23,15.3,64.5
2022-01-12 14:00:00,267.52,15.91,54.8
2022-01-12 15:00:00,274.26,14.59,51.5
2022-01-12 16:00:00,287.74,14.51,60.9
2022-01-12 17:00:00,302.05,14.37,55.3
2022-01-12 18:00:00,323.1,14.72,53.3
2022-01-12 19:00:00,334.57,9.44,56.0
2022-01-12 20:00:00,350.99,13.54,51.8
2022-01-12 21:00:00,348.77,6.58,50.0
2022-01-12 22:00:00,344.01,8.64,54.5
2022-01-12 23:00:00,314.21,9.36,50.0
2022-01-13 00:00:00,294.36,8.81,54.8
2022-01-13 01:00:00,279.04,7.59,56.5
2022-01-13 02:00:00,278.84,8.61,59.0
2022-01-13 03:00:00,276.47,8.82,60.4
2022-01-13 04:00:00,273.23,9.51,52.7
2022-01-13 05:00:00,273.46,12.63,57.2
2022-01-13 06:00:00,280.41,12.92,57.2
2022-01-13 07:00:00,292.02,12.39,56.4
2022-01-13 08:00:00,302.75,15.74,52.3
2022-01-13 09:00:00,303.75,15.68,49.6
2022-01-13 10:00:00,297.4,17.07,57.2
2022-01-13 11:00:00,284.86,17.2,46.2
2022-01-13 12:00:00,272.93,15.15,53.4
2022-01-13 13:00:00,264.95,15.41,42.0
2022-01-13 14:00:00,264.17,16.97,48.0
2022-01-13 15:00:00,271.67,16.13,50.3
2022-01-13 16:00:00,286.67,14.36,60.2
2022-01-13 17:00:00,302.62,13.6,58.2
2022-01-13 18:00:00,321.86,14.31,52.0
2022-01-13 19:00:00,335.64,10.47,58.4
2022-01-13 20:00:00,346.23,11.21,59.2
2022-01-13 21:00:00,345.25,9.26,53.9
2022-01-13 22:00:00,336.12,8.6,47.8
2022-01-13 23:00:00,310.04,10.17,53.7
2022-01-14 00:00:00,286.68,9.68,53.9
2022-01-14 01:00:00,269.2,9.8,48.2
2022-01-14 02:00:00,269.38,10.94,56.2
2022-01-14 03:00:00,267.77,9.65,55.8
2022-01-14 04:00:00,270.13,11.47,56.6
2022-01-14 05:00:00,271.91,10.94,55.8
2022-01-14 06:00:00,280.53,12.93,58.0
2022-01-14 07:00:00,291.18,13.29,53.5
2022-01-14 08:00:00,301.49,14.59,55.4
2022-01-14 09:00:00,305.64,16.17,52.4
2022-01-14 10:00:00,296.94,14.68,51.5
2022-01-14 11:00:00,285.35,19.45,61.1
2022-01-14 12:00:00,272.35,14.94,44.2
2022-01-14 13:00:00,265.64,14.49,58.8
2022-01-14 14:00:00,263.76,17.65,51.3
2022-01-14 15:00:00,269.76,16.46,50.6
2022-01-14 16:00:00,283.69,15.38,55.7
2022-01-14 17:00:00,302.58,14.42,46.9
2022-01-14 18:00:00,323.18,12.43,50.3
2022-01-14 19:00:00,338.79,10.06,50.1
2022-01-14 20:00:00,348.1,10.56,53.3
2022-01-14 21:00:00,343.73,8.6,50.4
2022-01-14 22:00:00,336.97,10.44,62.4
2022-01-14 23:00:00,304.07,8.36,63.4
2022-01-15 00:00:00,275.85,7.27,44.0
2022-01-15 01:00:00,246.87,8.16,56.8
2022-01-15 02:00:00,244.06,9.66,58.4
2022-01-15 03:00:00,243.37,8.83,56.8
2022-01-15 04:00:00,242.87,9.27,50.8
2022-01-15 05:00:00,243.24,11.84,52.8
2022-01-15 06:00:00,249.2,12.87,50.3
2022-01-15 07:00:00,262.08,12.78,52.0
2022-01-15 08:00:00,272.8,13.8,48.0
2022-01-15 09:00:00,277.37,15.68,53.5
2022-01-15 10:00:00,271.29,13.8,46.6
2022-01-15 11:00:00,258.72,14.26,53.1
2022-01-15 12:00:00,243.11,15.43,47.8
2022-01-15 13:00:00,233.4,16.05,55.1
2022-01-15 14:00:00,231.28,16.44,50.7
2022-01-15 15:00:00,238.32,17.55,55.5
2022-01-15 16:00:00,252.82,15.79,59.5
2022-01-15 17:00:00,272.37,13.3,62.0
2022-01-15 18:00:00,293.88,12.48,41.4
2022-01-15 19:00:00,308.29,9.97,49.9
2022-01-15 20:00:00,317.03,10.48,52.6
2022-01-15 21:00:00,313.67,9.24,56.4
2022-01-15 22:00:00,308.31,9.53,45.8
2022-01-15 23:00:00,282.99,7.4,49.2
2022-01-16 00:00:00,259.57,9.35,54.4
2022-01-16 01:00:00,241.21,11.0,54.2
2022-01-16 02:00:00,239.83,8.94,55.6
2022-01-16 03:00:00,239.79,10.34,56.0
2022-01-16 04:00:00,239.15,11.6,55.4
2022-01-16 05:00:00,241.87,10.93,54.7
2022-01-16 06:00:00,250.38,12.91,54.0
2022-01-16 07:00:00,260.66,13.62,57.1
2022-01-16 08:00:00,272.44,14.72,42.5
2022-01-16 09:00:00,275.84,14.24,61.5
2022-01-16 10:00:00,268.56,16.07,42.7
2022-01-16 11:00:00,252.6,17.18,48.3
2022-01-16 12:00:00,238.01,18.75,52.6
2022-01-16 13:00:00,229.17,17.87,57.1
2022-01-16 14:00:00,232.14,19.26,38.8
2022-01-16 15:00:00,240.15,14.25,53.6
2022-01-16 16:00:00,255.47,15.88,57.7
2022-01-16 17:00:00,268.47,13.88,58.7
2022-01-16 18:00:00,289.55,15.85,50.3
2022-01-16 19:00:00,306.8,10.32,52.2
2022-01-16 20:00:00,319.8,9.31,50.7
2022-01-16 21:00:00,323.83,8.84,51.8
2022-01-16 22:00:00,315.72,5.92,48.6
2022-01-16 23:00:00,303.09,7.92,49.3
2022-01-17 00:00:00,286.05,7.5,55.6
2022-01-17 01:00:00,276.87,9.0,54.1
2022-01-17 02:00:00,269.2,9.68,55.9
2022-01-17 03:00:00,265.57,12.62,54.5
2022-01-17 04:00:00,266.7,12.06,56.9
2022-01-17 05:00:00,274.9,10.74,57.8
2022-01-17 06:00:00,283.35,11.29,44.7
2022-01-17 07:00:00,295.73,14.41,49.1
2022-01-17 08:00:00,302.31,12.66,52.3
2022-01-17 09:00:00,304.96,18.21,53.3
2022-01-17 10:00:00,296.26,17.87,50.1
2022-01-17 11:00:00,286.68,15.8,58.0
2022-01-17 12:00:00,273.25,14.07,63.3
2022-01-17 13:00:00,265.45,18.53,54.3
2022-01-17 14:00:00,262.23,15.93,53.8
2022-01-17 15:00:00,274.33,17.32,57.7
2022-01-17 16:00:00,289.16,12.24,44.1
2022-01-17 17:00:00,308.15,12.77,53.6
2022-01-17 18:00:00,323.13,12.64,58.3
2022-01-17 19:00:00,337.36,11.67,50.2
2022-01-17 20:00:00,343.46,9.96,47.3
2022-01-17 21:00:00,346.2,10.74,52.5
2022-01-17 22:00:00,338.23,7.57,53.1
2022-01-17 23:00:00,316.47,8.56,48.9
2022-01-18 00:00:00,291.89,8.89,63.6
2022-01-18 01:00:00,273.38,9.62,50.7
2022-01-18 02:00:00,275.16,10.31,47.3
2022-01-18 03:00:00,278.21,8.19,52.6
2022-01-18 04:00:00,276.47,8.41,57.6
2022-01-18 05:00:00,274.91,13.59,53.2
2022-01-18 06:00:00,279.56,13.21,55.5
2022-01-18 07:00:00,291.37,12.62,48.7
2022-01-18 08:00:00,302.46,17.03,60.5
2022-01-18 09:00:00,303.32,15.71,55.9
2022-01-18 10:00:00,298.56,17.94,58.3
2022-01-18 11:00:00,283.56,16.67,54.9
2022-01-18 12:00:00,270.06,19.8,57.2
2022-01-18 13:00:00,262.18,19.2,48.7
2022-01-18 14:00:00,263.03,15.8,50.6
2022-01-18 15:00:00,271.49,16.99,59.8
2022-01-18 16:00:00,283.49,15.68,60.9
2022-01-18 17:00:00,303.77,15.8,47.4
2022-01-18 18:00:00,320.98,11.26,54.3
2022-01-18 19:00:00,335.6,12.7,50.9
2022-01-18 20:00:00,346.67,12.29,49.6
2022-01-18 21:00:00,351.25,7.24,54.5
2022-01-18 22:00:00,351.46,7.47,58.8
2022-01-18 23:00:00,324.36,5.78,55.3
2022-01-19 00:00:00,298.72,8.38,51.2
2022-01-19 01:00:00,272.88,9.99,55.3
2022-01-19 02:00:00,270.37,11.57,51.0
2022-01-19 03:00:00,266.84,10.06,54.8
2022-01-19 04:00:00,272.2,13.22,59.7
2022-01-19 05:00:00,277.76,9.68,42.4
2022-01-19 06:00:00,288.09,10.23,56.8
2022-01-19 07:00:00,295.86,13.73,45.1
2022-01-19 08:00:00,303.34,15.36,58.9
2022-01-19 09:00:00,310.14,15.56,49.6
2022-01-19 10:00:00,303.81,13.14,46.7
2022-01-19 11:00:00,291.31,16.51,56.2
2022-01-19 12:00:00,273.98,14.83,54.6
2022-01-19 13:00:00,265.85,17.65,47.8
2022-01-19 14:00:00,266.08,16.8,46.5
2022-01-19 15:00:00,275.38,14.2,51.8
2022-01-19 16:00:00,291.69,14.01,46.7
2022-01-19 17:00:00,308.38,12.23,47.5
2022-01-19 18:00:00,323.76,12.69,53.3
2022-01-19 19:00:00,338.59,13.18,47.9
2022-01-19 20:00:00,345.19,9.3,54.9
2022-01-19 21:00:00,348.11,10.71,60.2
2022-01-19 22:00:00,340.75,8.52,52.0
2022-01-19 23:00:00,319.08,7.73,53.4
2022-01-20 00:00:00,299.96,8.7,62.5
2022-01-20 01:00:00,282.47,7.44,46.5
2022-01-20 02:00:00,283.24,8.57,58.4
2022-01-20 03:00:00,274.66,8.23,57.8
2022-01-20 04:00:00,272.04,13.81,56.7
2022-01-20 05:00:00,272.83,11.88,58.9
2022-01-20 06:00:00,283.75,11.81,53.8
2022-01-20 07:00:00,295.51,14.22,49.5
2022-01-20 08:00:00,304.89,14.69,57.9
2022-01-20 09:00:00,307.7,15.36,58.1
2022-01-20 10:00:00,299.5,17.25,58.0
2022-01-20 11:00:00,286.03,17.86,52.7
2022-01-20 12:00:00,273.92,16.06,48.9
2022-01-20 13:00:00,267.93,15.86,53.4
2022-01-20 14:00:00,271.55,15.91,57.2
2022-01-20 15:00:00,281.36,12.24,57.6
2022-01-20 16:00:00,292.83,12.59,50.3
2022-01-20 17:00:00,304.16,15.95,54.0
2022-01-20 18:00:00,320.25,15.33,45.9
2022-01-20 19:00:00,335.48,11.45,57.4
2022-01-20 20:00:00,344.98,11.72,48.5
2022-01-20 21:00:00,337.54,10.5,56.4
2022-01-20 22:00:00,328.68,14.01,46.7
2022-01-20 23:00:00,306.49,10.68,57.6
2022-01-21 00:00:00,294.81,8.75,53.7
2022-01-21 01:00:00,285.15,7.64,48.2
2022-01-21 02:00:00,283.06,7.07,55.6
2022-01-21 03:00:00,280.3,10.42,49.2
2022-01-21 04:00:00,277.85,9.81,55.9
2022-01-21 05:00:00,281.75,9.77,50.8
2022-01-21 06:00:00,289.26,11.97,43.5
2022-01-21 07:00:00,295.77,12.35,47.2
2022-01-21 08:00:00,304.11,17.47,50.0
2022-01-21 09:00:00,305.56,17.09,59.0
2022-01-21 10:00:00,299.34,16.39,56.6
2022-01-21 11:00:00,287.04,19.03,60.2
2022-01-21 12:00:00,274.48,17.06,60.4
2022-01-21 13:00:00,266.92,15.51,49.5
2022-01-21 14:00:00,266.39,18.69,51.2
2022-01-21 15:00:00,275.2,16.58,50.1
2022-01-21 16:00:00,290.46,13.39,48.8
2022-01-21 17:00:00,309.91,13.69,42.9
2022-01-21 18:00:00,328.9,11.63,52.1
2022-01-21 19:00:00,341.59,9.83,45.7
2022-01-21 20:00:00,344.21,12.33,52.0
2022-01-21 21:00:00,344.59,12.98,62.7
2022-01-21 22:00:00,337.31,7.38,49.6
2022-01-21 23:00:00,309.58,9.92,53.1
2022-01-22 00:00:00,276.73,8.05,56.3
2022-01-22 01:00:00,252.97,8.43,53.2
2022-01-22 02:00:00,251.92,8.67,53.3
2022-01-22 03:00:00,248.12,8.9,50.0
2022-01-22 04:00:00,247.1,11.1,50.7
2022-01-22 05:00:00,246.66,10.75,47.0
2022-01-22 06:00:00,254.36,13.43,56.0
2022-01-22 07:00:00,264.47,13.99,43.1
2022-01-22 08:00:00,276.93,14.67,56.7
2022-01-22 09:00:00,281.0,14.49,44.8
2022-01-22 10:00:00,273.82,15.63,56.6
2022-01-22 11:00:00,258.34,18.02,50.0
2022-01-22 12:00:00,245.32,17.78,45.7
2022-01-22 13:00:00,237.9,15.42,54.7
2022-01-22 14:00:00,237.85,16.64,56.5
2022-01-22 15:00:00,247.63,16.98,49.6
2022-01-22 16:00:00,260.8,12.52,55.4
2022-01-22 17:00:00,280.41,14.88,40.4
2022-01-22 18:00:00,294.19,12.03,45.2
2022-01-22 19:00:00,311.1,12.85,58.3
2022-01-22 20:00:00,322.68,9.88,50.7
2022-01-22 21:00:00,328.38,7.49,42.5
2022-01-22 22:00:00,318.71,7.12,48.3
2022-01-22 23:00:00,289.67,9.24,47.2
2022-01-23 00:00:00,266.66,9.51,50.7
2022-01-23 01:00:00,248.43,7.9,49.6
2022-01-23 02:00:00,252.01,10.61,52.4
2022-01-23 03:00:00,247.67,7.8,51.2
2022-01-23 04:00:00,251.25,11.02,58.3
2022-01-23 05:00:00,250.4,10.26,53.6
2022-01-23 06:00:00,257.66,12.14,53.8
2022-01-23 07:00:00,267.91,14.22,57.3
2022-01-23 08:00:00,277.98,13.83,49.6
2022-01-23 09:00:00,280.33,15.37,45.2
2022-01-23 10:00:00,272.9,18.09,57.5
2022-01-23 11:00:00,258.36,16.11,52.2
2022-01-23 12:00:00,247.31,18.37,52.2
2022-01-23 13:00:00,238.48,15.29,48.3
2022-01-23 14:00:00,238.18,17.38,48.4
2022-01-23 15:00:00,249.03,18.11,55.7
2022-01-23 16:00:00,264.88,11.41,56.4
2022-01-23 17:00:00,282.28,12.96,55.4
2022-01-23 18:00:00,296.3,13.98,55.5
2022-01-23 19:00:00,308.43,11.78,54.3
2022-01-23 20:00:00,318.65,11.67,52.2
2022-01-23 21:00:00,317.53,9.38,50.6
2022-01-23 22:00:00,311.19,9.78,57.6
2022-01-23 23:00:00,293.5,9.02,49.6
2022-01-24 00:00:00,282.48,10.96,53.0
2022-01-24 01:00:00,274.51,9.73,47.2
2022-01-24 02:00:00,276.84,10.25,47.9
2022-01-24 03:00:00,276.61,9.76,50.0
2022-01-24 04:00:00,276.96,10.48,47.2
